Rating,Corporation,Year,Default Probability
A-,British American Tobacco plc.,2012,0.000012320627202
BBB,Brookfield Asset Management Inc.,2012,0.000026734101577
A-,Brookfield Asset Management Inc.,2012,0.000025345549733
BBB,Brookfield Asset Management Inc.,2012,0.000029397165006
A,Burlington Resources Finance Co.,2012,0.000106306567838
A+,Burlington Resources Finance Company,2012,0.000018780179745
BB+,"CSG Systems International, Inc.",2012,0.000007087888519
BBB,CSX Corp.,2012,0.000090216344572
BBB-,CSX Corporation,2012,0.000015091368278
BBB,CSX Corporation,2012,0.000015550426105
BBB,CSX Corporation,2012,0.000015857548805
BB-,CVR Energy Inc.,2012,0.000009565743336
BBB,CVS Health,2012,0.000064403319086
BBB,CVS Health,2012,0.000073370402166
BBB+,CVS Health Corporation,2012,0.000201500123617
BBB+,Cabot Corp.,2012,0.000055059854863
BBB+,Cabot Corp.,2012,0.000048188171107
BBB+,Cabot Corporation,2012,0.000007880612871
BBB,Cabot Corporation,2012,0.000007235329819
AA-,California Water Service Co.,2012,0.341000129256557
B,Calumet Specialty Products Partners LP,2012,0.000045005943449
B,Calumet Specialty Products Partners LP,2012,0.000045859368374
B-,"Calumet Specialty Products Partners, L.P.",2012,0.000005319487924
BBB+,Cameco Corp.,2012,0.000140420087642
A,Cameco Corp.,2012,0.000136210706874
A,Cameco Corp.,2012,0.000142551406474
A,Campbell Soup Company,2012,0.000008929960791
BBB+,Campbell Soup Company,2012,0.000008465868772
A,Campbell Soup Company,2012,0.000017126265524
A-,Canadian National Railway Company,2012,0.000085137647966
A-,Canadian National Railway Company,2012,0.000080540880120
BBB+,Canadian Natural Resources Limited,2012,0.000016643863374
AA+,Canon Inc.,2012,0.998885806430934
A,Cardinal Health Inc.,2012,0.000145940796426
BBB,"Cardinal Health, Inc.",2012,0.000029287225457
BBB,Carlisle Companies Incorporated,2012,0.000006953137484
BBB,Carlisle Companies Incorporated,2012,0.000007043915229
BBB,Carpenter Technology Corp.,2012,0.000051296648908
BBB-,Carpenter Technology Corporation,2012,0.000012609394739
B+,"Carriage Services, Inc.",2012,0.000003349311364
B-,"Carrols Restaurant Group, Inc.",2012,0.000001250221258
CCC+,Casella Waste Systems Inc.,2012,0.000024343880536
B-,Casella Waste Systems Inc.,2012,0.000021942529728
CCC,"Casella Waste Systems, Inc.",2012,0.000001920985846
CCC+,"Casella Waste Systems, Inc.",2012,0.000002141503941
CCC+,"Casella Waste Systems, Inc.",2012,0.000001902709684
A,Caterpillar Inc.,2012,0.033174216585866
A,Caterpillar Inc.,2012,0.056268292185375
A,Caterpillar Inc.,2012,0.031487357219408
A,Caterpillar Inc.,2012,0.309257430777583
A,Caterpillar Inc.,2012,0.033198396005136
A,Caterpillar Inc.,2012,0.303733340400280
B-,Cedar Fair L.P.,2012,0.000100174154924
B,Cedar Fair L.P.,2012,0.000087589052081
BBB+,Cenovus Energy Inc.,2012,0.000016870448504
BBB+,Cenovus Energy Inc.,2012,0.000014789969262
BBB,Cenovus Energy Inc.,2012,0.000001350696492
BBB+,Cenovus Energy Inc.,2012,0.000015939757266
BB,Centene Corporation,2012,0.000003852676378
BB,Centene Corporation,2012,0.000003437409615
B+,Central Garden & Pet Co.,2012,0.000068934826923
B,Central Garden & Pet Co.,2012,0.000071047659804
B,Central Garden & Pet Company,2012,0.000012411080282
CCC+,Century Aluminum Company,2012,0.000004019236091
BB+,"Charter Communications Operating, LLC",2012,0.000001394166413
BBB-,"Charter Communications Operating, LLC",2012,0.000003038157321
AAA,Chevron Corporation,2012,0.793835234294367
AA+,Chevron Corporation,2012,0.983993359685346
AA,Chevron Corporation,2012,0.837456011826310
AA+,Chevron Corporation,2012,0.984193556923743
A+,"Cisco Systems, Inc.",2012,0.000316491310749
BB-,Clearwater Paper Corporation,2012,0.000007735605719
BBB-,Cleveland-Cliffs Inc.,2012,0.000007659866570
BBB-,Cleveland-Cliffs Inc.,2012,0.000006970076355
BBB+,Coca-Cola European Partners US LLC,2012,0.000003343772833
BBB+,Coca-Cola European Partners US LLC,2012,0.000003660897365
A,"Coca-Cola FEMSA, S.A.B. de C.V.",2012,0.000005331793309
BBB,"Coca-cola European Partners US, LLC",2012,0.000044229344433
B-,"Coeur Mining, Inc.",2012,0.000009453587499
BB,Colfax Corporation,2012,0.000004319663656
B+,Columbus McKinnon Corporation,2012,0.000014301350712
BBB+,Comcast Corp.,2012,0.000001331467691
BBB+,Comcast Corp.,2012,0.000030467177709
A,Comcast Corp.,2012,0.000031164638196
BBB+,Comcast Corporation,2012,0.000003958072769
BBB+,Comcast Corporation,2012,0.000004108148336
B,Commercial Vehicle Group Inc.,2012,0.000071183251710
B,"Commercial Vehicle Group, Inc.",2012,0.000008736002103
B,"Community Health Systems, Inc.",2012,0.000014399343853
BB+,Companhia de Saneamento Basico do Estado de Sao Paulo,2012,0.000043925349123
BB+,Companhia de Saneamento Basico do Estado de Sao Paulo (SABESP),2012,0.000003135013508
A-,Compass Group PLC,2012,0.000049454966841
A-,Compass Group PLC,2012,0.000048463912803
BBB+,Compass Group PLC,2012,0.000002064311287
BBB+,Compass Group PLC,2012,0.000003296775877
A-,Compass Group PLC,2012,0.000002330459245
BB,"Compass Minerals International, Inc",2012,0.000002426491024
B-,Comstock Resources Inc.,2012,0.000004745064716
B,Comstock Resources Inc.,2012,0.000004927460322
B-,Comstock Resources Inc.,2012,0.000004849145679
CCC+,Comstock Resources Inc.,2012,0.000006097084305
B-,Comstock Resources Inc.,2012,0.000004867038623
B-,"Comstock Resources, Inc.",2012,0.000001294556485
BBB,Conagra Brands Inc.,2012,0.000085082515827
BBB,"Conagra Brands, Inc.",2012,0.000010959864083
BBB,"Conagra Brands, Inc.",2012,0.000010518584011
BBB-,"Conagra Brands, Inc.",2012,0.000007909347014
A-,ConocoPhillips,2012,0.000100670022156
A,ConocoPhillips,2012,0.000004584843647
A+,ConocoPhillips Company,2012,0.000022865752685
B-,Consolidated Communications Finance Co.,2012,0.000007624284700
B-,Consolidated Communications Inc.,2012,0.000063529943792
BB-,"Consolidated Communications, Inc.",2012,0.000007710711416
BB+,Constellation Brands Inc.,2012,0.000074539220774
BB+,Constellation Brands Inc.,2012,0.000036985248029
BB+,Constellation Brands Inc.,2012,0.000041287717826
BB+,Constellation Brands Inc.,2012,0.000044760164620
BB+,"Constellation Brands, Inc.",2012,0.000003142100638
BB+,"Constellation Brands, Inc.",2012,0.000004816395566
B-,Container Store Inc. (The),2012,0.000017274828481
A-,Corning Incorporated,2012,0.000130615331386
A-,Corning Incorporated,2012,0.000147556940003
A+,Costco Wholesale Corp.,2012,0.000596400472163
A+,Costco Wholesale Corporation,2012,0.000042550261066
A+,Costco Wholesale Corporation,2012,0.000061301844535
BB-,Crown Castle International Corp.,2012,0.000005828277849
BB,"Crown Holdings, Inc.",2012,0.000002204196712
BB+,"Crown Holdings, Inc.",2012,0.000002395794898
A-,Cummins Inc.,2012,0.019043045307801
A,Cummins Inc.,2012,0.018624095481742
B+,Cumulus Media Inc.,2012,0.000002249979857
BB,"D. R. Horton, Inc.",2012,0.000004027972253
BB,"D. R. Horton, Inc.",2012,0.000003940405412
BB-,D.R. Horton Inc.,2012,0.000048514637767
BB-,D.R. Horton Inc.,2012,0.000045575363696
BB-,D.R. Horton Inc.,2012,0.000042608339622
BB-,D.R. Horton Inc.,2012,0.000050800996539
A-,DTE Energy Center LLC,2012,0.000147094303744
A-,DTE Energy Center LLC,2012,0.000159132564595
BB,"DTE Energy Center, LLC",2012,0.000026746716541
BBB-,DTE Energy Co.,2012,0.000191987233787
A,DTE Energy Co.,2012,0.000147109225507
BBB,DXC Technology Company,2012,0.000004919986431
B,DaVita Inc.,2012,0.000010477732684
B,DaVita Inc.,2012,0.000010429400676
B+,Dana Incorporated,2012,0.000034268682258
A,Danaher Corporation,2012,0.000215818376561
BBB,"Darden Restaurants, Inc.",2012,0.000004770513687
BBB,"Darden Restaurants, Inc.",2012,0.000002844157738
BBB,"Darden Restaurants, Inc.",2012,0.000004203242528
BB-,Darling Ingredients Inc.,2012,0.000008322299350
BB-,Delta Air Lines,2012,0.000015547712823
BB+,"Delta Air Lines, Inc. (Old)",2012,0.000027643134358
BB,Deluxe Corporation,2012,0.000010864903485
BB,Deluxe Corporation,2012,0.000010379385786
BBB,Dentsply Sirona Inc.,2012,0.000010704483527
BBB+,Devon Energy Corp.,2012,0.000057844012847
BBB+,Devon Energy Corp.,2012,0.000046309037418
BBB+,Devon Energy Corporation,2012,0.000006972859454
BBB+,Diageo PLC,2012,0.000006349498553
A,Diageo PLC,2012,0.000120495173637
BB,Douglas Dynamics LLC,2012,0.000046333934653
B+,"Douglas Dynamics, L.L.C.",2012,0.000008535644144
AA,Dover Corp.,2012,0.577366498628287
A,Dover Corporation,2012,0.000083728028113
A,Duke Energy Corp.,2012,0.000227258163494
A,Duke Energy Corp.,2012,0.000281785513086
BBB,Duke Energy Corporation,2012,0.000079493787827
BBB+,Duke Energy Corporation,2012,0.000044323074575
BBB,Duke Energy Corporation,2012,0.000079821866088
BBB,Duke Energy Corporation,2012,0.000083733236177
BBB,Duke Energy Corporation,2012,0.000072629336286
BBB,Duke Energy Corporation,2012,0.000078058393513
BB+,"EMCOR Group, Inc.",2012,0.000005913140017
A-,EOG Resources Canada Inc.,2012,0.000030438482237
A-,EOG Resources Inc.,2012,0.000119405771194
A,EOG Resources Inc.,2012,0.000122350480417
BBB,EOG Resources Inc.,2012,0.000142703765803
A-,"EOG Resources, Inc.",2012,0.000024426959773
BBB-,EQT Corporation,2012,0.000330288300066
BBB,EQT Corporation,2012,0.000415620299674
BBB,EQT Corporation,2012,0.000030944209854
BBB-,EQT Corporation,2012,0.000020049619258
BBB+,Eastman Chemical Co,2012,0.000004831571357
BBB,Eastman Chemical Co.,2012,0.000064718189819
BBB,Eastman Chemical Co.,2012,0.000066686713169
C,Eastman Kodak Co.,2012,0.000011611517898
D,Eastman Kodak Co.,2012,0.000016162012843
BB+,Eastman Kodak Company (DIP),2012,0.000002508625828
BBB-,Edgewell Personal Care Co.,2012,0.000018662064204
BBB,Edison International,2012,0.000040211614328
BBB,Edison International,2012,0.000043797536739
C,Edison Mission Energy,2012,0.000004876182757
CC,Edison Mission Energy,2012,0.000007680115360
AA-,Eli Lilly & Co.,2012,0.597770966617839
A,Eli Lilly and Company,2012,0.000307163558999
BBB-,Embraer Overseas Limited,2012,0.000004935425854
A,Emerson Electric Co.,2012,0.266959050621135
A,Emerson Electric Company,2012,0.000060533739115
BBB+,Enbridge Inc.,2012,0.000004370713683
BBB+,Enbridge Inc.,2012,0.000004764742496
BBB+,Enbridge Inc.,2012,0.000005157095108
BB-,Endo Health Solutions Inc.,2012,0.000011063821726
BBB,Enel Americas S.A.,2012,0.000021608531475
BB,EnerSys,2012,0.000039520029931
A-,Entergy Corp,2012,0.000051760058495
A,Entergy Corp,2012,0.000043198157921
BBB-,Entergy Corporation,2012,0.000009020563754
BBB,Enterprise Products Operating LLC,2012,0.000039270025082
A,Enterprise Products Operating LLC,2012,0.000038473876089
BBB,"Enterprise Products Operating, LLC",2012,0.000004591036133
BBB,"Enterprise Products Operating, LLC",2012,0.000004226033892
B,Entravision Communications Corporation,2012,0.000009902110178
BBB+,Equifax Inc.,2012,0.000007883855971
BBB+,Equifax Inc.,2012,0.000007698842955
BBB+,Equifax Inc.,2012,0.000100182070250
BBB+,Equifax Inc.,2012,0.000101258904354
BBB+,Equifax Inc.,2012,0.000106829732461
BBB+,Equifax Inc.,2012,0.000008578334546
BB-,Equinix Inc.,2012,0.000044326886564
BB,"Equinix, Inc.",2012,0.000004526649367
BBB-,Exelon Corp.,2012,0.000086764948031
BBB,Exelon Corporation,2012,0.000015107769102
BBB-,"Expedia, Inc.",2012,0.000007753808392
BB-,Express LLC,2012,0.000013820569764
AAA,Exxon Mobil Corp.,2012,0.071644639839634
BBB+,FMC Corporation,2012,0.000012369928638
A,FMC Technologies Inc.,2012,0.000047920132673
A,FMC Technologies Inc.,2012,0.000054342491214
BBB,"FMC Technologies, Inc.",2012,0.000009391696968
BB,FTI Consulting Inc.,2012,0.000032057259813
B+,"FTI Consulting, Inc.",2012,0.000004613939284
A,FedEx Corp.,2012,0.000220332438949
B+,Ferro Corporation,2012,0.000006062817274
BB+,Fidelity National Information Services Inc.,2012,0.000019513264650
BB+,Fidelity National Information Services Inc.,2012,0.000020520513789
B,"Fiesta Restaurant Group, Inc.",2012,0.000008914415079
BBB-,Fiserv Inc.,2012,0.000105502173459
BBB,"Fiserv, Inc.",2012,0.000014808469065
BBB,"Fiserv, Inc.",2012,0.000015368656730
BBB-,Flex Ltd.,2012,0.000005447469974
BBB,"Flowers Foods, Inc.",2012,0.000016255131070
BB-,Flowserve Corp.,2012,0.000050135322680
BBB-,Flowserve Corp.,2012,0.000091897591633
BB+,Flowserve Corporation,2012,0.000004522354378
BBB-,Flowserve Corporation,2012,0.000008887519370
A-,Fluor Corp.,2012,0.000059453482945
BBB+,Fluor Corporation,2012,0.000005257165280
BB-,Freeport-McMoRan Oil & Gas LLC,2012,0.000121608725020
B+,Freeport-McMoRan Oil & Gas LLC,2012,0.000010956324784
B,Freeport-McMoRan Oil & Gas LLC,2012,0.000114976624893
B,Freeport-McMoRan Oil & Gas LLC,2012,0.000116061076423
BB+,Gap Inc. (The),2012,0.000062861300792
BBB-,"Gap, Inc. (The)",2012,0.000023987288088
BB-,General Cable Corporation,2012,0.000034615878443
B+,General Cable Corporation,2012,0.000037444941572
B+,General Cable Corporation,2012,0.000036220476409
BBB+,"General Mills Canada, Inc.",2012,0.000009684882098
A,General Mills Inc.,2012,0.000070299337979
BBB-,Gerdau S.A.,2012,0.000012338220595
BBB-,Gerdau S.A.,2012,0.000007105932932
BBB,"Gilead Sciences, Inc.",2012,0.000374172491372
BBB+,"Gilead Sciences, Inc.",2012,0.000022023771094
BB+,Glatfelter (P.H.) Co.,2012,0.000045418271993
AA,GlaxoSmithKline Capital Inc.,2012,0.672642381374254
A+,GlaxoSmithKline Capital Inc.,2012,0.449652020219460
A+,GlaxoSmithKline Capital PLC,2012,0.000362854421887
BBB-,Gold Fields Limited,2012,0.000011889274081
BB+,Gold Fields Limited,2012,0.000004978925303
AA,Google Inc.,2012,0.998947322193461
AA-,Google LLC,2012,0.999165341698773
AA,Google LLC,2012,0.999148761189261
CCC,"Gray Television, Inc.",2012,0.000004678316445
CCC,"Gray Television, Inc.",2012,0.000005149368713
B-,"Great Atlantic & Pacific Tea Co., Inc.(The)",2012,0.000024676506309
B,Great Lakes Dredge & Dock Corp.,2012,0.000029417677634
B-,Great Lakes Dredge & Dock Corporation,2012,0.000003196973173
CCC+,Greenbrier Companies Inc. (The),2012,0.000018609568202
B-,Greenbrier Companies Inc. (The),2012,0.000038097436493
BB,Greif Inc.,2012,0.000042431692497
BB,"Greif, Inc.",2012,0.000005137401170
BB+,Griffon Corp.,2012,0.000072472443279
B+,Griffon Corporation,2012,0.000009740617156
BB-,Grifols S.A.,2012,0.000043838221736
BB,Grifols S.A.,2012,0.000041449073386
B+,Group 1 Automotive Inc.,2012,0.000045925859296
B+,Group 1 Automotive Inc.,2012,0.000038199529083
B+,Group 1 Automotive Inc.,2012,0.000036942808165
B-,Gulfport Energy Corporation,2012,0.000030409621061
B+,H&E Equipment Services Inc.,2012,0.000023191118029
B-,"H&E Equipment Services, Inc.",2012,0.000002692106027
B-,"HCA Healthcare, Inc.",2012,0.000013894399241
B-,"HCA Healthcare, Inc.",2012,0.000146441559775
A,Halliburton Company,2012,0.000221186563617
BB-,Hanesbrands Inc.,2012,0.000052423216898
BBB-,"Hanesbrands, Inc.",2012,0.000014570092332
BBB+,Harley-Davidson Inc.,2012,0.000404774972560
BBB+,"Harley-Davidson, Inc.",2012,0.000084871645282
A-,"Harley-Davidson, Inc.",2012,0.000089789391613
BBB+,Harsco Corp.,2012,0.000069095023428
BBB,Harsco Corp.,2012,0.000081191780794
BBB-,Harsco Corporation,2012,0.000010928530922
BBB,"Hasbro, Inc.",2012,0.000040259410188
A,Hershey Company (The),2012,0.458321278043294
A,Hershey Company (The),2012,0.459079343263907
A,Hershey Company (The),2012,0.129129953560892
BBB,Hess Corporation,2012,0.000003319769015
B+,Hexcel Corporation,2012,0.000003493078838
BB-,Holly Energy Partners LP,2012,0.000052006493616
BB-,Holly Energy Partners LP,2012,0.000053972157725
B+,"Holly Energy Partners, L.P.",2012,0.000006807112119
BB,Hologic Inc.,2012,0.000124744105986
BB,Hologic Inc.,2012,0.000104156364373
B,"Hologic, Inc.",2012,0.000020159194897
A,"Honda Motor Co., Ltd",2012,0.000004844662542
AA,Honeywell International Inc.,2012,0.714268901801369
A,"Honeywell International, Inc.",2012,0.000131523326409
A,Hormel Foods Corp.,2012,0.000384331267424
A,Hormel Foods Corporation,2012,0.000211988920786
B,Houghton Mifflin Harcourt Publishers Inc.,2012,0.000001688375311
BB+,"Houghton Mifflin Harcourt Publishers, Inc.",2012,0.000001445515935
CC,Hovnanian Enterprises Inc.,2012,0.000018653473513
C,Hovnanian Enterprises Inc.,2012,0.000037380009659
CCC-,"Hovnanian Enterprises, Inc.",2012,0.000001083219238
CC,"Hovnanian Enterprises, Inc.",2012,0.000000930398825
BBB-,Humana Inc.,2012,0.000020494870031
BBB-,Humana Inc.,2012,0.000018877215739
BBB+,Hunt (J.B.) Transport Services Inc.,2012,0.000070644657335
BB-,"Huntington Ingalls Industries, Inc.",2012,0.000003385864885
BB-,Huntsman Corporation,2012,0.000003785177384
A,IDACORP Inc.,2012,0.000140775371072
BBB,"IDACORP, Inc.",2012,0.000055702890542
BBB-,IDEX Corp.,2012,0.000059803286477
BBB,IDEX Corporation,2012,0.000010917933840
B+,IRSA Propiedades Comerciales S.A.,2012,0.000004290354442
B,IRSA Propiedades Comerciales S.A.,2012,0.000007413234560
AA,Illinois Tool Works Inc.,2012,0.198660266321830
AA+,"Industrias Bachoco, S.A.B. de C.V.",2012,0.729878720727892
B+,"Ingles Markets, Incorporated",2012,0.000009170399982
BBB,Ingredion Incorporated,2012,0.000002535294439
BBB,Ingredion Incorporated,2012,0.000004330650107
BBB,Ingredion Incorporated,2012,0.000051551723329
AAA,Intel Corp.,2012,0.000231249506487
A,Intel Corp.,2012,0.000217458080942
A,Intel Corporation,2012,0.000059492644639
B+,"Interface, Inc.",2012,0.000017540808999
BBB,"Interpublic Group of Companies, Inc.",2012,0.000002428680552
BBB-,"Interpublic Group of Companies, Inc. (The)",2012,0.000003562707232
BBB+,Intuit Inc.,2012,0.000010020822814
B+,Iron Mountain Inc.,2012,0.000038784466456
B+,Iron Mountain Inc.,2012,0.000038984563386
B+,Iron Mountain Incorporated,2012,0.000004705450490
BB-,Jabil Inc.,2012,0.000039287660664
BB+,Jabil Inc.,2012,0.000004306305867
BBB-,Jabil Inc.,2012,0.000079776380778
B+,JetBlue Airways Corporation,2012,0.000063829983114
AAA,Johnson & Johnson,2012,0.000046967601267
AAA,Johnson & Johnson,2012,0.000564549935902
A-,Johnson (S.C.) & Son Inc.,2012,0.000419597571593
BBB,Johnson Controls Inc.,2012,0.000238230205710
BBB-,Johnson Controls Inc.,2012,0.000262693724549
BBB+,"Johnson Controls, Inc.",2012,0.000098240820326
BBB,Juniper Networks Inc.,2012,0.000180446962244
BBB,"Juniper Networks, Inc.",2012,0.000034377735792
BB-,"KAR Auction Services, Inc",2012,0.000005015278514
B+,KB Home,2012,0.000066769048529
CCC,KB Home,2012,0.000088137794633
B,KB Home,2012,0.000007684163648
B,KB Home,2012,0.000008533128749
BB-,Kaiser Aluminum Corporation,2012,0.000007051519085
BBB,Kennametal Inc.,2012,0.000004145764361
BBB-,Kennametal Inc.,2012,0.000107600116820
BBB,Kennametal Inc.,2012,0.000005603149094
A,Kimberly-Clark Corp.,2012,0.015195907307379
A,Kimberly-Clark Corp.,2012,0.247504725822812
BBB-,Kinross Gold Corp.,2012,0.000076488570442
BBB-,Kinross Gold Corporation,2012,0.000017575394020
BBB-,Kinross Gold Corporation,2012,0.000010480715986
BBB,Kirby Corporation,2012,0.000019028137817
BBB,Kirby Corporation,2012,0.000022105070320
BBB+,Kohl's Corp.,2012,0.000092244922457
BBB+,Kohl's Corporation,2012,0.000015725878479
BBB+,Kohl's Corporation,2012,0.000016320895357
BBB+,Kohl's Corporation,2012,0.000010013547804
A-,Koninklijke Philips N.V.,2012,0.000062485378962
A-,Koninklijke Philips N.V.,2012,0.000084084650375
BB-,Koppers Holdings Inc.,2012,0.000004687058343
B+,Koppers Holdings Inc.,2012,0.000054480744896
B-,"Kratos Defense and Security Solutions, Inc.",2012,0.000005037544412
CCC+,Kronos Incorporated,2012,0.000009062034019
BB-,Kronos Incorporated,2012,0.000009671142214
BB+,"Kronos Worldwide, Inc.",2012,0.000004460771080
BB,LKQ Corporation,2012,0.000016658158290
BBB-,Lam Research Corp.,2012,0.000314177889224
BBB+,Lam Research Corp.,2012,0.000024507077011
B-,Lamar Advertising Co.,2012,0.000058440041759
B-,Lamar Advertising Co.,2012,0.000056524060819
BB-,Lamar Advertising Company,2012,0.000006628380825
B-,Laredo Petroleum Inc.,2012,0.000000000001021
B-,"Laredo Petroleum, Inc.",2012,0.000000000003056
BB,Las Vegas Sands Corp.,2012,0.000007177396531
BBB-,"Las Vegas Sands, LLC",2012,0.000009081131553
